,Ad_ID,Number_of_rooms,Metro,Address,Area_m2,Price,Repair,Windows,Children/pets_allowed,Floor flat,Design,Number of storeys in the house,Bathroom_separated,Bathroom_combined,Balcon,Loggia,pass_elevator,fr_elevator
2489,274334526,1,м. Кантемировская ,"Москва, Кантемировская улица, 12К1",40.0,27000.0,1,0,0,10,2,17,0,1,1,0,1,1
2490,274999062,1,м. Москворечье ,"Москва, Каширское шоссе, 59К1",38.0,28000.0,1,0,2,5,2,16,0,1,1,0,1,0
2491,274884113,1,м. Борисово ,"Москва, улица Борисовские Пруды, 25К1",38.0,28000.0,1,0,0,1,2,17,1,0,1,0,1,0
2492,272974119,1,м. Кантемировская ,"Москва, Кантемировская улица, 20К4",38.0,30000.0,1,0,0,15,2,17,0,1,0,1,1,1
2493,273226930,1,м. Кантемировская ,"Москва, Кантемировская улица, 18К3",40.0,33000.0,0,0,2,6,2,14,1,0,1,0,1,0
2494,158926966,1,м. Борисово ,"Москва, улица Борисовские Пруды, 23К1",39.0,33000.0,1,1,2,8,2,17,0,1,0,1,1,1
2495,274697570,2,м. Борисово ,"Москва, улица Борисовские Пруды, 17к1",52.0,35000.0,1,0,3,8,2,17,1,0,1,0,1,0
2496,273353576,1,м. Кантемировская ,"Москва, Кантемировская улица, 20К2",39.0,35000.0,0,0,3,10,2,14,1,0,0,1,1,0
2497,269644948,1,м. Кантемировская ,"Москва, Пролетарский проспект, 3",40.0,35000.0,1,0,0,9,2,22,0,1,0,1,1,1
2498,274420067,1,м. Каширская ,"Москва, улица Москворечье, 17",35.0,35000.0,1,0,0,3,3,5,0,1,1,0,1,0
2499,274712956,1,м. Борисово ,"Москва, улица Борисовские Пруды, 15к1",38.0,36000.0,2,1,2,3,2,17,0,1,0,1,1,1
2500,274590296,1,м. Борисово ,"Москва, улица Борисовские Пруды, 23К2",40.0,36000.0,2,0,0,11,2,17,0,1,1,0,1,1
2501,273482413,2,м. Кантемировская ,"Москва, Кантемировская улица, 12К1",48.0,38000.0,1,1,0,7,2,17,1,0,1,0,1,1
2502,274851078,1,м. Каширская ,"Москва, Пролетарский проспект, 3",34.0,38000.0,1,0,0,5,2,22,1,0,1,0,1,1
2503,274977803,1,м. Каширская ,"Москва, Пролетарский проспект, 1",40.0,40000.0,1,0,3,4,2,22,1,0,0,1,1,0
2504,273428032,1,м. Борисово ,"Москва, улица Борисовские Пруды, 15к1",37.0,40000.0,0,0,2,12,2,17,0,1,1,0,1,0
2505,274758429,1,м. Каширская ,"Москва, Каширское шоссе, 59К2",40.0,40000.0,0,0,3,16,2,22,1,0,1,0,1,0
2506,274651474,1,м. Каширская ,"Москва, Каширское шоссе, 26К2",32.0,40000.0,2,0,0,2,2,9,0,1,1,0,1,0
2507,274471002,1,м. Каширская ,"Москва, улица Москворечье, 11",32.0,40000.0,3,0,2,4,3,5,0,1,1,0,1,0
2508,270336377,2,м. Варшавская ,"Москва, переулок 1-й Котляковский, 2Ак1",43.0,45000.0,2,0,0,8,4,23,0,1,0,1,1,1
2509,252125165,1,м. Москворечье ,"Москва, Пролетарский проспект, 7",48.0,47000.0,1,0,0,6,4,23,0,1,0,1,1,0
2510,274486056,2,м. Кантемировская ,"Москва, Кантемировская улица, 18К2",60.3,50000.0,2,2,2,16,0,17,1,0,0,1,1,1
2511,269563165,2,м. Кантемировская ,"Москва, Пролетарский проспект, 7",69.0,54000.0,2,0,2,20,4,20,0,1,1,0,1,1
2512,273189728,1,м. Каширская ,"Москва, Пролетарский проспект, 12/25",33.1,55000.0,0,0,0,4,2,9,1,0,1,0,0,1
2513,273393194,2,na,"Москва, улица Москворечье, 4к6",55.0,55000.0,2,0,2,9,2,24,1,0,1,0,1,1
2514,274554550,2,м. Каширская ,"Москва, Каширский проезд, 25к3",42.0,55000.0,2,0,2,3,4,25,0,1,0,1,1,1
2515,274915045,2,м. Каховская ,"Москва, Каширский проезд, 25к1",42.0,58000.0,0,0,3,3,5,23,0,1,1,0,1,0
2516,274999162,3,м. Каширская ,"Москва, Каширское шоссе, 44К3",60.0,60000.0,3,0,2,5,3,5,0,1,1,0,1,0
2517,275005460,2,м. Кантемировская ,"Москва, улица Кошкина, 12к1",54.0,62000.0,0,1,2,1,2,17,1,0,1,0,1,1
2518,273761133,3,м. Каширская ,"Москва, Каширский проезд, 25к4",87.5,65000.0,2,2,3,17,4,24,0,1,0,1,1,1
2519,270405973,3,м. Москворечье ,"Москва, Каширское шоссе, 78К3",77.0,70000.0,3,0,2,11,2,17,0,1,1,0,1,0
2520,272245406,3,м. Кантемировская ,"Москва, Кантемировская улица, 18К2",75.0,75000.0,0,0,2,3,2,17,0,1,1,0,1,1
2521,160409389,4,м. Каширская ,"Москва, Пролетарский проспект, 7",120.0,90000.0,3,2,2,9,4,23,1,1,1,0,1,1
2522,272370637,3,м. Кантемировская ,"Москва, улица Москворечье, 31к1",112.0,100000.0,2,2,2,4,4,22,1,1,1,0,1,0
2523,275000399,1,м. Кантемировская ,"Москва, Кантемировская улица, 18К2",37.8,33000.0,1,0,2,6,0,17,0,1,0,1,1,0
2524,247078463,1,м. Каширская ,"Москва, Пролетарский проспект, 21/24",42.0,34000.0,1,1,3,10,2,22,1,0,1,0,1,0
2525,273138616,2,м. Кантемировская ,"Москва, Кантемировская улица, 16К2",56.0,35000.0,1,0,2,2,2,16,0,1,1,0,1,1
2526,274893926,1,м. Кантемировская ,"Москва, Пролетарский проспект, 4",34.0,35000.0,2,0,2,9,2,9,0,1,1,0,1,0
2527,265360049,2,м. Москворечье ,"Москва, Кантемировская улица, 4К3",52.0,35000.0,1,0,2,8,0,17,1,0,0,1,1,0
2528,268232726,1,м. Борисово ,"Москва, улица Борисовские Пруды, 21К1",45.0,36000.0,1,0,0,12,2,17,1,0,0,1,1,0
2529,274485668,1,м. Каширская ,"Москва, Пролетарский проспект, 3",35.0,40000.0,2,0,0,12,2,22,0,1,0,1,1,0
2530,273550790,1,м. Кантемировская ,"Москва, Пролетарский проспект, 7",40.0,40000.0,1,0,2,4,4,23,0,1,1,0,1,0
2531,270931045,2,м. Каширская ,"Москва, переулок 1-й Котляковский, 2Ак1",44.0,40000.0,2,0,3,11,4,23,0,1,0,1,1,1
2532,273921689,1,м. Кантемировская ,"Москва, Кантемировская улица, 22К3",50.0,45000.0,2,0,3,13,2,14,1,0,0,1,1,0
2533,274905304,1,м. Москворечье ,"Москва, улица Борисовские Пруды, 5к1",43.8,46000.0,1,0,2,11,4,22,1,1,1,0,1,0
2534,240655129,1,м. Кантемировская ,"Москва, Пролетарский проспект, 7",51.0,48000.0,1,1,2,15,4,23,0,1,0,1,1,0
2535,273224445,2,м. Кантемировская ,"Москва, улица Москворечье, 4К5",54.0,48000.0,1,0,2,16,2,17,0,1,0,1,1,0
2536,274634976,1,м. Каширская ,"Москва, Каширское шоссе, 32К1",42.0,48000.0,2,0,2,3,3,14,0,1,0,1,1,1
2537,274719724,1,м. Варшавская ,"Москва, Каширский проезд, 25к3",47.0,49000.0,2,0,3,19,2,23,0,1,0,1,1,1
2538,269820431,2,м. Борисово ,"Москва, улица Борисовские Пруды, 25К2",52.0,50000.0,1,1,3,14,2,14,0,1,1,0,1,1
2539,161528729,2,м. Кантемировская ,"Москва, Пролетарский проспект, 17К1",54.0,55000.0,2,0,0,4,2,17,0,1,1,0,1,1
2540,274996532,2,м. Севастопольская ,"Москва, Каширский проезд, 25к4",45.0,60000.0,2,0,0,10,2,23,0,1,0,1,1,1
2541,274465749,2,м. Кантемировская ,"Москва, улица Москворечье, 4к6",60.0,60000.0,2,1,3,3,2,24,0,1,0,1,1,1
2542,273872333,3,м. Москворечье ,"Москва, Каширское шоссе, 53К3",72.0,60000.0,1,0,3,3,2,17,1,0,1,0,1,1
2543,248668008,2,м. Борисово ,"Москва, улица Борисовские Пруды, 5к1",65.0,69000.0,2,0,0,18,4,22,0,1,1,0,1,0
2544,273737834,3,м. Кантемировская ,"Москва, улица Москворечье, 4К5",87.0,70000.0,2,0,3,4,2,16,0,1,1,0,1,1
2545,272517458,3,м. Кантемировская ,"Москва, улица Москворечье, 4К5",84.0,80000.0,2,0,2,11,2,17,1,0,1,1,1,1
2546,274919165,3,м. Москворечье ,"Москва, улица Борисовские Пруды, 5к1",120.0,100000.0,3,2,2,10,4,22,1,0,1,0,1,0
2547,258533180,1,м. Борисово ,"Москва, улица Борисовские Пруды, 21К2",40.0,30000.0,1,0,0,5,2,17,0,1,1,0,1,1
2548,273470584,1,м. Каширская ,"Москва, улица Москворечье, 35К3",29.9,34000.0,1,0,2,3,3,5,0,1,1,0,1,0
2549,270026340,1,м. Каширская ,"Москва, Пролетарский проспект, 3",35.0,35000.0,2,1,0,15,2,22,1,0,0,1,1,0
2550,274519889,1,м. Москворечье ,"Москва, Каширское шоссе, 55К2",38.0,35000.0,1,0,3,17,2,17,0,1,1,0,1,1
2551,274696040,2,м. Кантемировская ,"Москва, улица Москворечье, 41К2",56.0,38000.0,1,0,2,3,3,5,1,0,0,1,1,0
2552,157422216,1,м. Кантемировская ,"Москва, улица Москворечье, 4к6",40.0,40000.0,1,1,2,18,2,24,0,1,0,1,1,1
2553,272950507,1,м. Борисово ,"Москва, улица Борисовские Пруды, 15к1",38.0,40000.0,1,0,2,12,4,17,0,1,1,0,1,1
2554,267910858,3,м. Кантемировская ,"Москва, улица Москворечье, 49",56.0,49500.0,1,2,2,4,3,5,0,1,1,0,1,0
2555,274208980,2,м. Каширская ,"Москва, Каширское шоссе, 44К1",54.5,50000.0,1,2,2,3,3,5,1,0,1,0,1,0
2556,274087649,2,м. Севастопольская ,"Москва, Каширский проезд, 25к4",42.6,55000.0,2,0,0,8,4,23,0,1,0,1,1,1
2557,272902651,2,м. Каширская ,"Москва, переулок 1-й Котляковский, 2Ак1",45.6,55000.0,2,0,0,18,2,25,0,1,1,0,1,0
2558,274757350,3,м. Борисово ,"Москва, улица Борисовские Пруды, 21К1",73.8,60000.0,1,0,2,1,2,17,0,1,1,0,1,0
2559,271916035,3,м. Кантемировская ,"Москва, Кантемировская улица, 18К2",75.0,75000.0,3,0,2,3,2,17,0,1,1,0,1,1
2560,274946292,3,na,"Москва, Каширский проезд, 25к1",88.0,95000.0,2,0,2,5,2,22,1,0,0,1,1,1
2561,267013317,1,м. Каширская ,"Москва, Пролетарский проспект, 13",33.2,30000.0,1,0,0,3,3,9,1,0,1,1,1,0
2562,274390037,1,м. Москворечье ,"Москва, улица Борисовские Пруды, 5к1",58.0,35000.0,1,0,2,3,4,22,0,1,1,0,1,1
2563,269185661,1,м. Москворечье ,"Москва, Каширское шоссе, 59К2",40.0,40000.0,1,0,2,16,2,22,0,1,1,0,1,0
2564,274903613,2,м. Каширская ,"Москва, Каширское шоссе, 38",36.9,50000.0,2,0,0,9,3,9,0,1,1,0,1,0
2565,274748193,2,м. Кантемировская ,"Москва, Кантемировская улица, 18К2",51.0,50000.0,1,0,2,10,2,17,1,0,0,1,1,1
2566,274949168,2,м. Каширская ,"Москва, Каширский проезд, 25к1",43.0,58000.0,1,0,3,3,4,22,0,1,1,0,1,1
2567,274420829,3,м. Каширская ,"Москва, Каширское шоссе, 60К2",81.0,60000.0,1,0,3,2,3,5,0,1,1,0,1,0
2568,274867097,3,м. Каширская ,"Москва, Каширский проезд, 25к1",82.4,65000.0,2,1,2,12,5,22,0,1,0,1,1,1
2569,272411650,1,м. Ботанический сад ,"Москва, улица 1-я Леонова, 18",20.0,51000.0,3,2,3,18,4,25,0,1,1,0,1,1
2570,274426396,1,м. ВДНХ ,"Москва, проспект Мира, 188Бк2",35.0,55000.0,3,0,0,2,5,6,0,1,1,0,1,1
2571,272428099,1,м. Ботанический сад ,"Москва, улица 1-я Леонова, 18",29.0,63000.0,1,2,3,12,4,25,0,1,1,0,1,1
2572,274748431,2,м. Ростокино ,"Москва, проспект Мира, 188Бк4",57.0,70000.0,2,0,3,20,4,38,0,1,1,0,1,0
2573,274292506,3,м. Ростокино ,"Москва, проспект Мира, 188Бк1",109.0,130000.0,3,2,2,30,4,58,0,1,1,0,1,0
2574,273222766,3,м. Ростокино ,"Москва, проспект Мира, 188Бк1",110.0,130000.0,3,2,0,11,4,58,0,1,1,0,1,0
2575,274249512,3,м. Ростокино ,"Москва, проспект Мира, 188Бк1",110.0,130000.0,3,0,2,11,4,58,0,1,1,0,1,0
2576,274408235,4,м. Ростокино ,"Москва, улица Бажова, 8",239.0,350000.0,3,0,0,24,2,25,0,1,1,0,1,0
2577,266742860,4,м. Выставочный центр ,"Москва, улица Бажова, 8",239.0,350000.0,3,2,0,24,4,25,0,1,1,0,1,0
2578,274379714,1,м. Ботанический сад ,"Москва, улица 1-я Леонова, 18",25.0,54000.0,0,0,2,5,4,25,0,1,1,0,1,1
2579,266217727,2,м. Ростокино ,"Москва, проспект Мира, 188Бк3",62.0,80000.0,2,1,2,28,4,58,0,1,1,0,1,0
2580,274176308,2,м. Ростокино ,"Москва, проспект Мира, 194",39.0,40000.0,1,2,0,2,0,9,0,1,1,0,1,0
2581,274921416,1,м. Ботанический сад ,"Москва, улица 1-я Леонова, 18",30.0,50000.0,3,0,0,5,4,25,0,1,1,0,1,0
2582,273891684,3,м. Ростокино ,"Москва, Будайский проезд, 9",80.0,70000.0,1,0,3,7,4,17,1,0,1,0,1,1
2583,274774844,2,м. Ростокино ,"Москва, проспект Мира, 188Бк1",65.0,90000.0,2,0,2,30,4,58,0,1,1,0,1,0
2584,274898357,3,м. Ростокино ,"Москва, проспект Мира, 188Бк4",105.0,120000.0,2,2,2,9,4,38,0,1,1,0,1,0
2585,272894447,3,м. Ростокино ,"Москва, улица Бажова, 8",120.0,130000.0,2,0,3,3,4,25,0,1,0,1,1,1
2586,274898758,4,м. Ростокино ,"Москва, проспект Мира, 188Бк3",109.0,140000.0,3,2,0,28,4,58,0,1,1,0,1,0
2587,271574427,4,м. Ростокино ,"Москва, проспект Мира, 188Бк1",144.0,145000.0,2,2,0,8,4,58,1,1,1,0,1,0
2588,271865969,2,м. Ростокино ,"Москва, Малахитовая улица, 12К2",45.0,50000.0,2,2,2,11,0,12,1,0,1,0,1,0
2589,274917174,3,м. ВДНХ ,"Москва, проезд Кадомцева, 13",77.0,60000.0,2,0,3,2,2,5,0,1,1,0,1,1
2590,273344744,3,м. Ростокино ,"Москва, проспект Мира, 188Бк1",120.0,230000.0,3,1,2,33,4,58,0,1,1,0,1,1
2591,274773811,2,м. ВДНХ ,"Москва, проспект Мира, 188Бк4",50.0,68000.0,3,0,2,35,4,38,0,1,1,0,1,1
2592,246686979,2,м. Ростокино ,"Москва, проспект Мира, 188Бк4",50.0,75000.0,2,0,0,16,4,38,0,1,1,0,1,1
2593,257480386,2,м. Ростокино ,"Москва, проспект Мира, 188Бк4",60.0,80000.0,1,0,0,14,4,38,0,1,1,0,1,0
2594,268668605,2,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 11К2",56.0,60000.0,0,0,3,4,3,5,0,1,1,0,1,0
2595,274976957,1,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 18К2",32.0,32000.0,1,0,2,4,2,5,0,1,1,0,1,0
2596,274982936,2,м. Ростокино ,"Москва, проезд Кадомцева, 21",38.0,40000.0,1,0,3,1,0,12,1,0,1,0,1,0
2597,274847054,2,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 22к1",52.0,47000.0,1,0,0,2,2,16,1,0,0,1,1,1
2598,274921297,2,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 18К4",65.0,60000.0,2,0,2,2,2,17,0,1,0,1,1,1
2599,268815052,2,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 11К2",56.0,65000.0,2,0,3,4,2,5,0,1,1,0,1,0
2600,273363923,2,м. Ботанический сад ,"Москва, улица 1-я Леонова, 18",52.4,80000.0,3,2,2,9,4,25,0,1,1,0,1,1
2601,264576372,3,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 16к1",90.0,100000.0,2,0,2,21,4,35,0,1,0,1,1,0
2602,272416220,2,м. Ростокино ,"Москва, проспект Мира, 188Бк1",60.2,114999.0,3,0,2,39,4,58,0,1,1,0,1,0
2603,261740773,3,м. Ботанический сад ,"Москва, проспект Мира, 188Бк3",126.4,210000.0,3,1,3,10,4,58,0,1,1,0,0,1
2604,207135775,1,м. Ростокино ,"Москва, улица Бажова, 15К2",33.0,29000.0,1,0,2,5,2,9,0,1,1,0,1,0
2605,256376369,1,м. Ростокино ,"Москва, Будайская улица, 11",32.0,30000.0,1,0,2,2,3,5,0,1,1,0,1,0
2606,191686528,1,м. Ростокино ,"Москва, проспект Мира, 171",17.0,30000.0,1,0,0,1,3,5,0,1,1,0,1,0
2607,274552800,1,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 17к1",26.0,32000.0,2,0,0,2,2,5,0,1,1,0,1,0
2608,271980282,1,м. Ростокино ,"Москва, проезд Кадомцева, 23",34.0,34000.0,1,2,3,15,5,17,0,1,1,0,1,0
2609,244613855,2,м. Ростокино ,"Москва, Малахитовая улица, 6К1",43.0,35000.0,1,0,3,6,0,14,1,0,0,1,1,0
2610,272174578,1,м. Ботанический сад ,"Москва, Сельскохозяйственная улица, 17к1",19.0,35000.0,0,1,0,2,3,5,0,1,1,0,1,0
